_id,_path,_createTime,_updateTime,term,definition
0aQ5Ey4tiBpt2MRxAuPC,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0aQ5Ey4tiBpt2MRxAuPC,2025-08-31T21:31:38.528551Z,2025-08-31T21:31:38.528551Z,Go-Down,"In the Far East, a warehouse where goods are stored and delivered."
0abk1J7uIouqPaK63Pyl,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0abk1J7uIouqPaK63Pyl,2025-08-31T21:20:37.211937Z,2025-08-31T21:20:37.211937Z,Carton,1. A unit of product.2. A protective casing around a product.
0ayzuDyfQ835HiaVoYO0,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0ayzuDyfQ835HiaVoYO0,2025-08-31T21:15:39.824391Z,2025-08-31T21:15:39.824391Z,AGOA,Abbreviation for: Africa Growth and Opportunity Act.
0baUgTEjvSr0LF0AfiUO,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0baUgTEjvSr0LF0AfiUO,2025-08-31T21:41:32.707909Z,2025-08-31T21:41:32.707909Z,Preservation,"Actions taken to protect natural and human environments, investments, and mobility options."
0bc9mBuRXaZxGah5dAWC,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0bc9mBuRXaZxGah5dAWC,2025-08-31T21:37:20.382620Z,2025-08-31T21:37:20.382620Z,Mean Error,A measure of bias in a forecast.
0c5cmjjTox064OT9FNqo,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0c5cmjjTox064OT9FNqo,2025-08-31T21:22:48.542230Z,2025-08-31T21:22:48.542230Z,Contractor Logistics Support (CLS),A term in performance-based logistics which refers to support in which maintenance operations for a particular military system are performed exclusively by contract support personnel.
0cIf0xX2joZNcQBl4eGq,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0cIf0xX2joZNcQBl4eGq,2025-08-31T21:19:18.410934Z,2025-08-31T21:19:18.410934Z,Bosun’s Pipe,See: Boatswain’s Call.
0cu8V6a6zNN4pnxFBCy7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0cu8V6a6zNN4pnxFBCy7,2025-08-31T21:38:31.045163Z,2025-08-31T21:38:31.045163Z,NDA,National Development Agency.
0cuFoXiwyuVDTLqvUqHk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0cuFoXiwyuVDTLqvUqHk,2025-08-31T21:22:12.634703Z,2025-08-31T21:22:12.634703Z,Computerised SPC,Abbreviation for: Statistical Process Control.
0cwAGa4u0Ax5s5DjWIZk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0cwAGa4u0Ax5s5DjWIZk,2025-08-31T21:17:32.783393Z,2025-08-31T21:17:32.783393Z,Attribute Chart,Results of quality tests that chart the percent and number of products or quality characteristics that do not conform to specification.
0cwcfYFGFSfrRK9i9BF7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0cwcfYFGFSfrRK9i9BF7,2025-08-31T23:40:08.270675Z,2025-08-31T23:40:08.270675Z,WSCMO,Abbreviation for: Weather Service Contract Meteorological Observatory.
0dFFcTE8BSH8lTxBhDl4,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0dFFcTE8BSH8lTxBhDl4,2025-08-31T21:22:46.955929Z,2025-08-31T21:22:46.955929Z,"Contract, Time and Materials",Contract in which the buyer agrees to pay the supplier all materials costs and employee hours against predetermined hourly rates and margin for services rendered (identical to cost reimbursable contract).
0dV4gPz7j0cy4lxleJFt,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0dV4gPz7j0cy4lxleJFt,2025-08-31T23:39:18.624210Z,2025-08-31T23:39:18.624210Z,VOR,Refers to: VHF Omnidirectional Range.
0dZAF3aFl2L6BEcb4Q3G,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0dZAF3aFl2L6BEcb4Q3G,2025-08-31T23:00:59.110944Z,2025-08-31T23:00:59.110944Z,Time-to-market,The cycle time between product conception and fulfilment. Reduction in time-to-market is a significant competitive advantage in industries with short product life cycles.
0dyxxbGkX93r6A8BzogC,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0dyxxbGkX93r6A8BzogC,2025-08-31T21:33:33.953205Z,2025-08-31T21:33:33.953205Z,Indicator,A mobility performance measure which primarily shows a trend over time and is not used to achieve a goal or objective or used in a decision-making process.
0eChquYl2iwKPrR7ZQC3,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0eChquYl2iwKPrR7ZQC3,2025-08-31T22:41:38.525231Z,2025-08-31T22:41:38.525231Z,Severe Congestion,A condition in which traffic demand exceeds the capacity.
0egLKUlSYhfHzkyD0d1W,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0egLKUlSYhfHzkyD0d1W,2025-08-31T21:42:27.351279Z,2025-08-31T21:42:27.351279Z,Purchasing Lead Time,"The total time required to place and receive purchased items, including order release, vendor transportation, and dock-to-stock activities."
0ewbRJxJ8crQIJs2L1Lw,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0ewbRJxJ8crQIJs2L1Lw,2025-08-31T22:57:58.491778Z,2025-08-31T22:57:58.491778Z,Slack Time,"The comparison of the projected completion date for an operation or project task to the required date, which indicates the amount of time it could be delayed without impacting later operations or tasks."
0f1Q8TapORMf2HGYv7TL,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0f1Q8TapORMf2HGYv7TL,2025-08-31T21:24:17.961740Z,2025-08-31T21:24:17.961740Z,CORE SKILLS,"skills that are value adding to the activities of the measured Entities in line with its core business; in areas the measured Entity cannot outsource, or within the production/operational part of the measured Entity’s valuedchain as opposed to the supply side, service downstream operations."
0gvQ7YcT3YGqtcB9uCuR,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0gvQ7YcT3YGqtcB9uCuR,2025-08-31T21:30:27.756142Z,2025-08-31T21:30:27.756142Z,Forward Scheduling,"A scheduling method that begins with a specified start date and moves forward into time to calculate a due or completion date based on the lead time required. It assumes flexibility in the due date, but not the start date."
0hBm7WpIyj57GWJBC44c,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0hBm7WpIyj57GWJBC44c,2025-08-31T21:23:08.105589Z,2025-08-31T21:23:08.105589Z,Cost of Poor Quality,See: Cost of Non-conformance.
0hrSGQJjJBl8dUfnIAbv,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0hrSGQJjJBl8dUfnIAbv,2025-08-31T21:42:30.091182Z,2025-08-31T21:42:30.091182Z,Purpose and Need,"A description of the transportation problem (not solution) explaining the primary goal or reason for which a project is being pursued. The statement should be specific enough so that the range of alternatives developed will offer real potential solutions and should reflect priorities and limitations in the area such as environment resources, growth management, land use planning, and economic development"
0iQ0IecKO6NjYsDv9sF9,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0iQ0IecKO6NjYsDv9sF9,2025-08-31T21:40:05.198788Z,2025-08-31T21:40:05.198788Z,Overrun,Production exceeding the scheduled amount or costs exceeding budget.
0inK3iG6G0mHjixwUeuS,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0inK3iG6G0mHjixwUeuS,2025-08-31T21:28:09.295148Z,2025-08-31T21:28:09.295148Z,EDMS,Abbreviation for: Engineering Document Management Systems and Emission Dispersion Modelling System: A computer software program used to analyse air quality at airports.
0ipmsh04Gqz3HiyualXm,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0ipmsh04Gqz3HiyualXm,2025-08-31T21:23:27.346243Z,2025-08-31T21:23:27.346243Z,Cross Functional “Process” Metric,"A number resulting from an equation, showing the output of a process that spans departments. These types of measures are also known as a process measures because they span across the breadth of a process, regardless of functional/departmental segregation within the process. Example: Perfect Order Index."
0j5pFJFCuq5PqfjTBBbV,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0j5pFJFCuq5PqfjTBBbV,2025-08-31T21:30:43.508773Z,2025-08-31T21:30:43.508773Z,Freight Size,"Freight is most often measured by its weight, and transportation vehicles of varying sizes typically have weight capacities that cannot be exceeded due to engineering or regulatory reasons. Freight may also be measured by cube, which generally refers to the volume of the freight. A vehicle is said to cube-out if it does not exceed its weight capacity, but its volume is completely full."
0jGfzWmoIvTsJG3OdP7X,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0jGfzWmoIvTsJG3OdP7X,2025-08-31T21:42:08.754871Z,2025-08-31T21:42:08.754871Z,Project Definition Phase,"The second of five phases in a project. Project planners identify how to accomplish the work, organize for the project, key personnel and resources required, tentative schedules, and budget requirements."
0jM1N5e4PL6tGsv0RpHt,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0jM1N5e4PL6tGsv0RpHt,2025-08-31T21:33:06.887530Z,2025-08-31T21:33:06.887530Z,Idoka,Stopping the production line whenever a defect is discovered.
0jvxtrpmHXoB5muNJMhU,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0jvxtrpmHXoB5muNJMhU,2025-08-31T21:30:01.057748Z,2025-08-31T21:30:01.057748Z,Flemish,To coil a line that is not in use so that it lies flat on the deck.
0jyoUwQ3Yvn4e74GfFEu,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0jyoUwQ3Yvn4e74GfFEu,2025-08-31T21:28:02.653255Z,2025-08-31T21:28:02.653255Z,Economic Development,"Sustained increase in the economic standard of living of the population of a country (or any other defined geographic region), normally accomplished by increasing its stocks of physical and human capital, and by improving its technology."
0kBpmuuHjVTueG55EVky,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0kBpmuuHjVTueG55EVky,2025-08-31T21:31:12.966846Z,2025-08-31T21:31:12.966846Z,Gage R&R (Gage Repeatability and Reproducibility),"A quality technique that analyses variations in test results as a possible result of the gage or measurement device used, or operator interpretation of use."
0kK2yrvTXWNdN5guWhxQ,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0kK2yrvTXWNdN5guWhxQ,2025-08-31T21:19:07.643141Z,2025-08-31T21:19:07.643141Z,Boatswain’s Chair or Bosun’s Chair,"A short board or swatch of heavy canvas, secured in a bridle of ropes, used to hoist a man aloft or over the ship’s side for painting and similar work. Modern boatswain’s chairs incorporate safety harnesses to prevent the occupant from falling"
0lWs4kmsJbqT8qHbO3C7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0lWs4kmsJbqT8qHbO3C7,2025-08-31T21:28:24.159682Z,2025-08-31T21:28:24.159682Z,Electronic Product Code (EPC),"Identifier of a unique article at the pallet, case, or unit level. A coding standard for manufacturers and distributors allowing complete traceability down to the serial number. The EPC network is an open standard allowing supply-chain partners to share product information."
0lc6QUjApcAC2uAVYIqo,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0lc6QUjApcAC2uAVYIqo,2025-08-31T21:24:31.780867Z,2025-08-31T21:24:31.780867Z,Davy Jones’ Locker,An idiom for the bottom of the sea.
0lggRqrspaqgPPYeDes3,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0lggRqrspaqgPPYeDes3,2025-08-31T21:34:01.076281Z,2025-08-31T21:34:01.076281Z,Intermittent Demand,"Sporadic demand for end items that may also involve low volumes, and requires specific forecast and safety stock or lead time techniques. More typical of to-order than to-stock environments."
0lzcg9rqz60mUZ9l8RPv,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0lzcg9rqz60mUZ9l8RPv,2025-08-31T21:14:58.918789Z,2025-08-31T21:14:58.918789Z,Accredited Standards Committee (ASC),"A committee of the ANSI, chartered in 1979, to develop uniform standards for the electronic interchange of business documents. The committee develops and maintains U.S. generic standards (X12) for Electronic Data Interchange."
0maj9CZT9vetuoW4Kaur,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0maj9CZT9vetuoW4Kaur,2025-08-31T21:19:58.542663Z,2025-08-31T21:19:58.542663Z,Buyer Behaviour,"The way individuals or organisations behave in a purchasing situation. The customer oriented concept finds out the wants, needs, and desires of customers and adapts resources of the organisation to deliver need-satisfying goods and services."
0nCy6j3nAFEgkeKniGTc,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0nCy6j3nAFEgkeKniGTc,2025-08-31T23:38:29.716268Z,2025-08-31T23:38:29.716268Z,UNASUR,Abbreviation for: Union of South American Nations.
0nD8jEkZ81MQMbGzO6jT,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0nD8jEkZ81MQMbGzO6jT,2025-08-31T21:30:00.041879Z,2025-08-31T21:30:00.041879Z,Flat Rack/Flat Bed Container,A container with no sides and frame members at the front and rear. Container can be loaded from the sides and top.
0oTR5ix7MjQuMzqPprza,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0oTR5ix7MjQuMzqPprza,2025-08-31T21:33:50.707256Z,2025-08-31T21:33:50.707256Z,"Insurance, General-Average","In water transportation, the deliberate sacrifice of cargo to make the vessel safe for the remaining cargo. Those sharing in the spared cargo proportionately cover the loss."
0owkUlIPZ7shLWB4B6WH,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0owkUlIPZ7shLWB4B6WH,2025-08-31T22:41:26.391584Z,2025-08-31T22:41:26.391584Z,Second Officer,See: Second mate.
0p4OcBt7m7f21v1PTl2Y,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0p4OcBt7m7f21v1PTl2Y,2025-08-31T21:43:06.116772Z,2025-08-31T21:43:06.116772Z,Raw Material,"Purchased items, such as bar stock or food ingredients, transformed by manufacturing operations into an intermediate or finished item. Often used in reference to bulk or commodity items but may include individual components (piece parts) such as nuts, bolts, and screws."
0pRyT7w73awRa87SEPMx,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0pRyT7w73awRa87SEPMx,2025-08-31T21:22:15.864686Z,2025-08-31T21:22:15.864686Z,Conference,An association of ship owners operating in the same trade route who operate under collective conditions and agree on tariff rates.
0pozVkOWK8clSgVAoeTy,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0pozVkOWK8clSgVAoeTy,2025-08-31T21:20:09.522604Z,2025-08-31T21:20:09.522604Z,C&F,"Terms of Sale, or INCOTERMS. Obsolete, although heavily used, term of sale meaning “cargo and freight,” whereby the seller pays for cost of goods and freight charges up to destination port. In July, 1990 the International Chamber of Commerce replaced C&F with CFR."
0qZu1AXDQ5tTR5aoytge,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0qZu1AXDQ5tTR5aoytge,2025-08-31T21:32:46.670150Z,2025-08-31T21:32:46.670150Z,HPPS,Abbreviation for: High Performance Product Sector.
0qmihcnMxxD4itoVnffn,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0qmihcnMxxD4itoVnffn,2025-08-31T21:17:41.531129Z,2025-08-31T21:17:41.531129Z,Automatic Substitution,Software functions that automatically substitute a pre-approved alternate component or product for picking to a production or customer order when the primary item is not available.
0qqCrT92GUw7Arme9sxN,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0qqCrT92GUw7Arme9sxN,2025-08-31T23:00:45.614361Z,2025-08-31T23:00:45.614361Z,TEU,"Abbreviation for: Twenty-foot Equivalent Unit. Method of measuring vessel load or capacity, in units of containers that are twenty feet long. A 40’ long container measures 2 TEUs."
0rL1oDMEFRhVRqLqjvHj,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0rL1oDMEFRhVRqLqjvHj,2025-08-31T21:37:17.191811Z,2025-08-31T21:37:17.191811Z,MCAS,Abbreviation for: Marine Corps Air Station.
0ra40W3uz9j65kKCgmMe,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/0ra40W3uz9j65kKCgmMe,2025-08-31T23:39:30.033846Z,2025-08-31T23:39:30.033846Z,WAAS,Abbreviation for: Wide Area Augmentation System.
